Date,Price,Note
2016-07-24,151935 gp,
2016-07-25,151935 gp,
2016-07-26,151935 gp,
2016-07-27,151935 gp,
2016-07-28,151935 gp,
2016-07-29,151935 gp,
2016-07-30,156991 gp,
2016-07-31,156991 gp,
2016-08-01,156991 gp,
2016-08-02,156991 gp,
2016-08-03,156991 gp,
2016-08-04,156991 gp,
2016-08-05,161640 gp,
2016-08-06,161640 gp,
2016-08-07,161640 gp,
2016-08-08,161640 gp,
2016-08-09,161640 gp,
2016-08-10,161640 gp,
2016-08-11,161640 gp,
2016-08-12,163454 gp,
2016-08-13,163454 gp,
2016-08-14,163454 gp,
2016-08-15,163454 gp,
2016-08-16,163454 gp,
2016-08-17,163454 gp,
2016-08-18,163454 gp,
2016-08-19,163454 gp,
2016-08-20,161335 gp,
2016-08-21,161335 gp,
2016-08-22,161335 gp,
2016-08-23,161335 gp,
2016-08-24,161335 gp,
2016-08-25,161335 gp,
2016-08-26,161335 gp,
2016-08-27,158906 gp,
2016-08-28,158906 gp,
2016-08-29,158906 gp,
2016-08-30,158906 gp,
2016-08-31,158906 gp,
2016-09-01,158906 gp,
2016-09-02,158906 gp,
2016-09-03,158906 gp,
2016-09-04,157062 gp,
2016-09-05,157062 gp,
2016-09-06,157062 gp,
2016-09-07,157062 gp,
2016-09-08,157062 gp,
2016-09-09,157062 gp,
2016-09-10,157062 gp,
2016-09-11,157062 gp,
2016-09-12,157270 gp,
2016-09-13,157270 gp,
2016-09-14,157270 gp,
2016-09-15,157270 gp,
2016-09-16,157270 gp,
2016-09-17,157270 gp,
2016-09-18,157270 gp,
2016-09-19,150988 gp,
2016-09-20,150988 gp,
2016-09-21,150988 gp,
2016-09-22,150988 gp,
2016-09-23,150988 gp,
2016-09-24,150988 gp,
2016-09-25,150988 gp,
2016-09-26,150988 gp,
2016-09-27,146717 gp,
2016-09-28,146717 gp,
2016-09-29,146717 gp,
2016-09-30,146717 gp,
2016-10-01,146717 gp,
2016-10-02,146717 gp,
2016-10-03,143979 gp,
2016-10-04,143979 gp,
2016-10-05,143979 gp,
2016-10-06,143979 gp,
2016-10-07,143979 gp,
2016-10-08,143979 gp,
2016-10-09,143979 gp,
2016-10-10,143076 gp,
2016-10-11,143076 gp,
2016-10-12,143076 gp,
2016-10-13,143076 gp,
2016-10-14,143076 gp,
2016-10-15,143076 gp,
2016-10-16,143076 gp,
2016-10-17,140973 gp,
2016-10-18,140973 gp,
2016-10-19,140973 gp,
2016-10-20,140973 gp,
2016-10-21,140973 gp,
2016-10-22,140973 gp,
2016-10-23,140973 gp,
2016-10-24,140973 gp,
2016-10-25,142366 gp,
2016-10-26,142366 gp,
2016-10-27,142366 gp,
2016-10-28,142366 gp,
2016-10-29,142366 gp,
2016-10-30,142366 gp,
2016-10-31,142366 gp,
2016-11-01,142366 gp,
2016-11-02,144749 gp,
2016-11-03,144749 gp,
2016-11-04,144749 gp,
2016-11-05,144749 gp,
2016-11-06,144749 gp,
2016-11-07,144749 gp,
2016-11-08,144749 gp,
2016-11-09,144749 gp,
2016-11-10,145851 gp,
2016-11-11,145851 gp,
2016-11-12,145851 gp,
2016-11-13,145851 gp,
2016-11-14,145851 gp,
2016-11-15,145851 gp,
2016-11-16,145851 gp,
2016-11-17,146960 gp,
2016-11-18,146960 gp,
2016-11-19,146960 gp,
2016-11-20,146960 gp,
2016-11-21,146960 gp,
2016-11-22,146960 gp,
2016-11-23,146960 gp,
2016-11-24,147445 gp,
2016-11-25,147445 gp,
2016-11-26,147445 gp,
2016-11-27,147445 gp,
2016-11-28,147445 gp,
2016-11-29,147445 gp,
2016-11-30,147445 gp,
2016-12-01,147944 gp,
2016-12-02,147944 gp,
2016-12-03,147944 gp,
2016-12-04,147944 gp,
2016-12-05,147944 gp,
2016-12-06,147944 gp,
2016-12-07,147944 gp,
2016-12-08,153335 gp,
2016-12-09,153335 gp,
2016-12-10,153335 gp,
2016-12-11,153335 gp,
2016-12-12,153335 gp,
2016-12-13,153335 gp,
2016-12-14,153335 gp,
2016-12-15,160176 gp,
2016-12-16,160176 gp,
2016-12-17,160176 gp,
2016-12-18,160176 gp,
2016-12-19,160176 gp,
2016-12-20,160176 gp,
2016-12-21,160176 gp,
2016-12-22,167600 gp,
2016-12-23,167600 gp,
2016-12-24,167600 gp,
2016-12-25,167600 gp,
2016-12-26,167600 gp,
2016-12-27,167600 gp,
2016-12-28,170085 gp,
2016-12-29,170085 gp,
2016-12-30,170085 gp,
2016-12-31,170085 gp,
2017-01-01,174570 gp,
2017-01-02,174570 gp,
2017-01-03,174570 gp,
2017-01-04,179682 gp,
2017-01-05,179682 gp,
2017-01-06,179682 gp,
2017-01-07,179682 gp,
2017-01-08,184763 gp,
2017-01-09,184763 gp,
2017-01-10,184763 gp,
2017-01-11,184763 gp,
2017-01-12,184763 gp,
2017-01-13,189642 gp,
2017-01-14,189642 gp,
2017-01-15,189642 gp,
2017-01-16,189642 gp,
2017-01-17,189642 gp,
2017-01-18,194389 gp,
2017-01-19,194389 gp,
2017-01-20,194389 gp,
2017-01-21,194389 gp,
2017-01-22,194389 gp,
2017-01-23,201819 gp,
2017-01-24,201819 gp,
2017-01-25,201819 gp,
2017-01-26,201819 gp,
2017-01-27,201819 gp,
2017-01-28,201819 gp,
2017-01-29,201819 gp,
2017-01-30,209201 gp,
2017-01-31,209201 gp,
2017-02-01,209201 gp,
2017-02-02,209201 gp,
2017-02-03,209201 gp,
2017-02-04,208343 gp,
2017-02-05,208343 gp,
2017-02-06,208343 gp,
2017-02-07,208343 gp,
2017-02-08,208343 gp,
2017-02-09,208343 gp,
2017-02-10,214870 gp,
2017-02-11,214870 gp,
2017-02-12,214870 gp,
2017-02-13,214870 gp,
2017-02-14,214870 gp,
2017-02-15,225097 gp,
2017-02-16,225097 gp,
2017-02-17,225097 gp,
2017-02-18,225097 gp,
2017-02-19,225097 gp,
2017-02-20,233845 gp,
2017-02-21,233845 gp,
2017-02-22,233845 gp,
2017-02-23,233845 gp,
2017-02-24,233845 gp,
2017-02-25,244045 gp,
2017-02-26,244045 gp,
2017-02-27,244045 gp,
2017-02-28,244045 gp,
2017-03-01,244045 gp,
2017-03-02,254803 gp,
2017-03-03,254803 gp,
2017-03-04,254803 gp,
2017-03-05,254803 gp,
2017-03-06,254803 gp,
2017-03-07,265319 gp,
2017-03-08,265319 gp,
2017-03-09,265319 gp,
2017-03-10,265319 gp,
2017-03-11,265319 gp,
2017-03-12,276836 gp,
2017-03-13,276836 gp,
2017-03-14,276836 gp,
2017-03-15,276836 gp,
2017-03-16,276836 gp,
2017-03-17,288603 gp,
2017-03-18,288603 gp,
2017-03-19,288603 gp,
2017-03-20,288603 gp,
2017-03-21,288603 gp,
2017-03-22,301117 gp,
2017-03-23,301117 gp,
2017-03-24,301117 gp,
2017-03-25,301117 gp,
2017-03-26,301117 gp,
2017-03-27,314210 gp,
2017-03-28,314210 gp,
2017-03-29,314210 gp,
2017-03-30,314210 gp,
2017-03-31,314210 gp,
2017-04-01,314210 gp,
2017-04-02,327959 gp,
2017-04-03,327959 gp,
2017-04-04,327959 gp,
2017-04-05,327959 gp,
2017-04-06,327959 gp,
2017-04-07,342336 gp,
2017-04-08,342336 gp,
2017-04-09,342336 gp,
2017-04-10,342336 gp,
2017-04-11,342336 gp,
2017-04-12,356765 gp,
2017-04-13,356765 gp,
2017-04-14,356765 gp,
2017-04-15,356765 gp,
2017-04-16,356765 gp,
2017-04-17,373553 gp,
2017-04-18,373553 gp,
2017-04-19,373553 gp,
2017-04-20,373553 gp,
2017-04-21,373553 gp,
2017-04-22,373553 gp,
2017-04-23,390892 gp,
2017-04-24,390892 gp,
2017-04-25,390892 gp,
2017-04-26,390892 gp,
2017-04-27,390892 gp,
2017-04-28,408440 gp,
2017-04-29,408440 gp,
2017-04-30,408440 gp,
2017-05-01,408440 gp,
2017-05-02,408440 gp,
2017-05-03,408440 gp,
2017-05-04,425323 gp,
2017-05-05,425323 gp,
2017-05-06,425323 gp,
2017-05-07,425323 gp,
2017-05-08,425323 gp,
2017-05-09,444079 gp,
2017-05-10,444079 gp,
2017-05-11,444079 gp,
2017-05-12,444079 gp,
2017-05-13,444079 gp,
2017-05-14,463540 gp,
2017-05-15,463540 gp,
2017-05-16,463540 gp,
2017-05-17,463540 gp,
2017-05-18,463540 gp,
2017-05-19,463540 gp,
2017-05-20,483489 gp,
2017-05-21,483489 gp,
2017-05-22,483489 gp,
2017-05-23,483489 gp,
2017-05-24,483489 gp,
2017-05-25,483489 gp,
2017-05-26,504260 gp,
2017-05-27,504260 gp,
2017-05-28,504260 gp,
2017-05-29,504260 gp,
2017-05-30,504260 gp,
2017-05-31,504260 gp,
2017-06-01,521729 gp,
2017-06-02,521729 gp,
2017-06-03,521729 gp,
2017-06-04,521729 gp,
2017-06-05,521729 gp,
2017-06-06,521729 gp,
2017-06-07,538271 gp,
2017-06-08,538271 gp,
2017-06-09,538271 gp,
2017-06-10,538271 gp,
2017-06-11,538271 gp,
2017-06-12,538271 gp,
2017-06-13,553254 gp,
2017-06-14,553254 gp,
2017-06-15,553254 gp,
2017-06-16,553254 gp,
2017-06-17,553254 gp,
2017-06-18,553254 gp,
2017-06-19,575361 gp,
2017-06-20,575361 gp,
2017-06-21,575361 gp,
2017-06-22,575361 gp,
2017-06-23,575361 gp,
2017-06-24,575361 gp,
2017-06-25,575361 gp,
2017-06-26,599593 gp,
2017-06-27,599593 gp,
2017-06-28,599593 gp,
2017-06-29,599593 gp,
2017-06-30,599593 gp,
2017-07-01,599593 gp,
2017-07-02,599593 gp,
2017-07-03,623426 gp,
2017-07-04,623426 gp,
2017-07-05,623426 gp,
2017-07-06,623426 gp,
2017-07-07,623426 gp,
2017-07-08,623426 gp,
2017-07-09,623426 gp,
2017-07-10,652046 gp,
2017-07-11,652046 gp,
2017-07-12,652046 gp,
2017-07-13,652046 gp,
2017-07-14,652046 gp,
2017-07-15,652046 gp,
2017-07-16,652046 gp,
2017-07-17,679090 gp,
2017-07-18,679090 gp,
2017-07-19,679090 gp,
2017-07-20,679090 gp,
2017-07-21,679090 gp,
2017-07-22,679090 gp,
2017-07-23,679090 gp,
2017-07-24,679090 gp,
2017-07-25,700195 gp,
2017-07-26,700195 gp,
2017-07-27,700195 gp,
2017-07-28,700195 gp,
2017-07-29,700195 gp,
2017-07-30,700195 gp,
2017-07-31,700195 gp,
2017-08-01,690988 gp,
2017-08-02,690988 gp,
2017-08-03,690988 gp,
2017-08-04,690988 gp,
2017-08-05,690988 gp,
2017-08-06,690988 gp,
2017-08-07,690988 gp,
2017-08-08,717176 gp,
2017-08-09,717176 gp,
2017-08-10,717176 gp,
2017-08-11,717176 gp,
2017-08-12,717176 gp,
2017-08-13,717176 gp,
2017-08-14,717176 gp,
2017-08-15,717176 gp,
2017-08-16,717176 gp,
2017-08-17,703495 gp,
2017-08-18,703495 gp,
2017-08-19,703495 gp,
2017-08-20,703495 gp,
2017-08-21,703495 gp,
2017-08-22,703495 gp,
2017-08-23,703495 gp,
2017-08-24,703495 gp,
2017-08-25,703495 gp,
2017-08-26,703495 gp,
2017-08-27,671939 gp,
2017-08-28,671939 gp,
2017-08-29,671939 gp,
2017-08-30,671939 gp,
2017-08-31,671939 gp,
2017-09-01,671939 gp,
2017-09-02,671939 gp,
2017-09-03,646649 gp,
2017-09-04,646649 gp,
2017-09-05,646649 gp,
2017-09-06,646649 gp,
2017-09-07,646649 gp,
2017-09-08,646649 gp,
2017-09-09,646649 gp,
2017-09-10,618457 gp,
2017-09-11,618457 gp,
2017-09-12,618457 gp,
2017-09-13,618457 gp,
2017-09-14,618457 gp,
2017-09-15,618457 gp,
2017-09-16,590322 gp,
2017-09-17,590322 gp,
2017-09-18,590322 gp,
2017-09-19,590322 gp,
2017-09-20,590322 gp,
2017-09-21,590322 gp,
2017-09-22,565378 gp,
2017-09-23,565378 gp,
2017-09-24,565378 gp,
2017-09-25,565378 gp,
2017-09-26,565378 gp,
2017-09-27,541284 gp,
2017-09-28,541284 gp,
2017-09-29,541284 gp,
2017-09-30,541284 gp,
2017-10-01,541284 gp,
2017-10-02,541284 gp,
2017-10-03,525283 gp,
2017-10-04,525283 gp,
2017-10-05,525283 gp,
2017-10-06,525283 gp,
2017-10-07,525283 gp,
2017-10-08,525283 gp,
2017-10-09,525283 gp,
2017-10-10,514082 gp,
2017-10-11,514082 gp,
2017-10-12,514082 gp,
2017-10-13,514082 gp,
2017-10-14,514082 gp,
2017-10-15,514082 gp,
2017-10-16,514082 gp,
2017-10-17,527840 gp,
2017-10-18,527840 gp,
2017-10-19,527840 gp,
2017-10-20,527840 gp,
2017-10-21,527840 gp,
2017-10-22,527840 gp,
2017-10-23,527840 gp,
2017-10-24,527840 gp,
2017-10-25,519005 gp,
2017-10-26,519005 gp,
2017-10-27,519005 gp,
2017-10-28,519005 gp,
2017-10-29,519005 gp,
2017-10-30,519005 gp,
2017-10-31,519005 gp,
2017-11-01,519005 gp,
2017-11-02,495543 gp,
2017-11-03,495543 gp,
2017-11-04,495543 gp,
2017-11-05,495543 gp,
2017-11-06,495543 gp,
2017-11-07,495543 gp,
2017-11-08,495543 gp,
2017-11-09,495543 gp,
2017-11-10,477231 gp,
2017-11-11,477231 gp,
2017-11-12,477231 gp,
2017-11-13,477231 gp,
2017-11-14,477231 gp,
2017-11-15,477231 gp,
2017-11-16,477231 gp,
2017-11-17,477231 gp,
2017-11-18,477231 gp,
2017-11-19,462795 gp,
2017-11-20,462795 gp,
2017-11-21,462795 gp,
2017-11-22,462795 gp,
2017-11-23,462795 gp,
2017-11-24,462795 gp,
2017-11-25,462795 gp,
2017-11-26,462795 gp,
2017-11-27,462795 gp,
2017-11-28,459712 gp,
2017-11-29,459712 gp,
2017-11-30,459712 gp,
2017-12-01,459712 gp,
2017-12-02,459712 gp,
2017-12-03,459712 gp,
2017-12-04,459712 gp,
2017-12-05,459712 gp,
2017-12-06,459712 gp,
2017-12-07,456010 gp,
2017-12-08,456010 gp,
2017-12-09,456010 gp,
2017-12-10,456010 gp,
2017-12-11,456010 gp,
2017-12-12,456010 gp,
2017-12-13,456010 gp,
2017-12-14,456010 gp,
2017-12-15,456010 gp,
2017-12-16,460116 gp,
2017-12-17,460116 gp,
2017-12-18,460116 gp,
2017-12-19,460116 gp,
2017-12-20,460116 gp,
2017-12-21,460116 gp,
2017-12-22,460116 gp,
2017-12-23,476599 gp,
2017-12-24,476599 gp,
2017-12-25,476599 gp,
2017-12-26,476599 gp,
2017-12-27,476599 gp,
2017-12-28,476599 gp,
2017-12-29,499245 gp,
2017-12-30,499245 gp,
2017-12-31,499245 gp,
2018-01-01,499245 gp,
2018-01-02,499245 gp,
2018-01-03,499245 gp,
2018-01-04,520087 gp,
2018-01-05,520087 gp,
2018-01-06,520087 gp,
2018-01-07,520087 gp,
2018-01-08,520087 gp,
2018-01-09,520087 gp,
2018-01-10,520087 gp,
2018-01-11,544171 gp,
2018-01-12,544171 gp,
2018-01-13,544171 gp,
2018-01-14,544171 gp,
2018-01-15,544171 gp,
2018-01-16,544171 gp,
2018-01-17,561509 gp,
2018-01-18,561509 gp,
2018-01-19,561509 gp,
2018-01-20,561509 gp,
2018-01-21,561509 gp,
2018-01-22,561509 gp,
2018-01-23,584600 gp,
2018-01-24,584600 gp,
2018-01-25,584600 gp,
2018-01-26,584600 gp,
2018-01-27,584600 gp,
2018-01-28,584600 gp,
2018-01-29,584600 gp,
2018-01-30,608025 gp,
2018-01-31,608025 gp,
2018-02-01,608025 gp,
2018-02-02,608025 gp,
2018-02-03,608025 gp,
2018-02-04,608025 gp,
2018-02-05,626994 gp,
2018-02-06,626994 gp,
2018-02-07,626994 gp,
2018-02-08,626994 gp,
2018-02-09,626994 gp,
2018-02-10,626994 gp,
2018-02-11,626994 gp,
2018-02-12,626994 gp,
2018-02-13,646983 gp,
2018-02-14,646983 gp,
2018-02-15,646983 gp,
2018-02-16,646983 gp,
2018-02-17,646983 gp,
2018-02-18,646983 gp,
2018-02-19,665252 gp,
2018-02-20,665252 gp,
2018-02-21,665252 gp,
2018-02-22,665252 gp,
2018-02-23,665252 gp,
2018-02-24,665252 gp,
2018-02-25,665252 gp,
2018-02-26,665252 gp,
2018-02-27,681163 gp,
2018-02-28,681163 gp,
2018-03-01,681163 gp,
2018-03-02,681163 gp,
2018-03-03,681163 gp,
2018-03-04,681163 gp,
2018-03-05,681163 gp,
2018-03-06,681163 gp,
2018-03-07,678075 gp,
2018-03-08,678075 gp,
2018-03-09,678075 gp,
2018-03-10,678075 gp,
2018-03-11,678075 gp,
2018-03-12,678075 gp,
2018-03-13,678075 gp,
2018-03-14,678075 gp,
2018-03-15,696149 gp,
2018-03-16,696149 gp,
2018-03-17,696149 gp,
2018-03-18,696149 gp,
2018-03-19,696149 gp,
2018-03-20,696149 gp,
2018-03-21,696149 gp,
2018-03-22,710146 gp,
2018-03-23,710146 gp,
2018-03-24,710146 gp,
2018-03-25,710146 gp,
2018-03-26,710146 gp,
2018-03-27,710146 gp,
2018-03-28,710146 gp,
2018-03-29,710146 gp,
2018-03-30,710146 gp,
2018-03-31,688324 gp,
2018-04-01,688324 gp,
2018-04-02,688324 gp,
2018-04-03,688324 gp,
2018-04-04,688324 gp,
2018-04-05,688324 gp,
2018-04-06,688324 gp,
2018-04-07,688324 gp,
2018-04-08,688324 gp,
2018-04-09,660734 gp,
2018-04-10,660734 gp,
2018-04-11,660734 gp,
2018-04-12,660734 gp,
2018-04-13,660734 gp,
2018-04-14,660734 gp,
2018-04-15,660734 gp,
2018-04-16,660734 gp,
2018-04-17,632287 gp,
2018-04-18,632287 gp,
2018-04-19,632287 gp,
2018-04-20,632287 gp,
2018-04-21,632287 gp,
2018-04-22,632287 gp,
2018-04-23,603478 gp,
2018-04-24,603478 gp,
2018-04-25,603478 gp,
2018-04-26,603478 gp,
2018-04-27,603478 gp,
2018-04-28,603478 gp,
2018-04-29,603478 gp,
2018-04-30,603478 gp,
2018-05-01,582133 gp,
2018-05-02,582133 gp,
2018-05-03,582133 gp,
2018-05-04,582133 gp,
2018-05-05,582133 gp,
2018-05-06,582133 gp,
2018-05-07,582133 gp,
2018-05-08,582133 gp,
2018-05-09,582133 gp,
2018-05-10,558040 gp,
2018-05-11,558040 gp,
2018-05-12,558040 gp,
2018-05-13,558040 gp,
2018-05-14,558040 gp,
2018-05-15,558040 gp,
2018-05-16,558040 gp,
2018-05-17,558040 gp,
2018-05-18,558040 gp,
2018-05-19,553666 gp,
2018-05-20,553666 gp,
2018-05-21,553666 gp,
2018-05-22,553666 gp,
2018-05-23,553666 gp,
2018-05-24,553666 gp,
2018-05-25,553666 gp,
2018-05-26,550203 gp,
2018-05-27,550203 gp,
2018-05-28,550203 gp,
2018-05-29,550203 gp,
2018-05-30,550203 gp,
2018-05-31,550203 gp,
2018-06-01,550203 gp,
2018-06-02,550203 gp,
2018-06-03,565949 gp,
2018-06-04,565949 gp,
2018-06-05,565949 gp,
2018-06-06,565949 gp,
2018-06-07,565949 gp,
2018-06-08,565949 gp,
2018-06-09,565949 gp,
2018-06-10,565949 gp,
2018-06-11,565949 gp,
2018-06-12,565949 gp,
2018-06-13,547076 gp,
2018-06-14,547076 gp,
2018-06-15,547076 gp,
2018-06-16,547076 gp,
2018-06-17,547076 gp,
2018-06-18,547076 gp,
2018-06-19,547076 gp,
2018-06-20,547076 gp,
2018-06-21,547076 gp,
2018-06-22,547076 gp,
2018-06-23,522100 gp,
2018-06-24,522100 gp,
2018-06-25,522100 gp,
2018-06-26,522100 gp,
2018-06-27,522100 gp,
2018-06-28,522100 gp,
2018-06-29,522100 gp,
2018-06-30,522100 gp,
2018-07-01,522100 gp,
2018-07-02,522100 gp,
2018-07-03,498949 gp,
2018-07-04,498949 gp,
2018-07-05,498949 gp,
2018-07-06,498949 gp,
2018-07-07,498949 gp,
2018-07-08,498949 gp,
2018-07-09,498949 gp,
2018-07-10,477490 gp,
2018-07-11,477490 gp,
2018-07-12,477490 gp,
2018-07-13,477490 gp,
2018-07-14,477490 gp,
2018-07-15,477490 gp,
2018-07-16,477490 gp,
2018-07-17,477490 gp,
2018-07-18,456237 gp,
2018-07-19,456237 gp,
2018-07-20,456237 gp,
2018-07-21,456237 gp,
2018-07-22,456237 gp,
2018-07-23,456237 gp,
2018-07-24,456237 gp,
2018-07-25,456237 gp,
2018-07-26,436051 gp,
2018-07-27,436051 gp,
2018-07-28,436051 gp,
2018-07-29,436051 gp,
2018-07-30,436051 gp,
2018-07-31,436051 gp,
2018-08-01,436051 gp,
2018-08-02,436051 gp,
2018-08-03,416334 gp,
2018-08-04,416334 gp,
2018-08-05,416334 gp,
2018-08-06,416334 gp,
2018-08-07,416334 gp,
2018-08-08,416334 gp,
2018-08-09,416334 gp,
2018-08-10,416334 gp,
2018-08-11,409183 gp,
2018-08-12,409183 gp,
2018-08-13,409183 gp,
2018-08-14,409183 gp,
2018-08-15,409183 gp,
2018-08-16,409183 gp,
2018-08-17,409183 gp,
2018-08-18,409183 gp,
2018-08-19,403740 gp,
2018-08-20,403740 gp,
2018-08-21,403740 gp,
2018-08-22,403740 gp,
2018-08-23,403740 gp,
2018-08-24,403740 gp,
2018-08-25,403740 gp,
2018-08-26,403740 gp,
2018-08-27,403740 gp,
2018-08-28,388559 gp,
2018-08-29,388559 gp,
2018-08-30,388559 gp,
2018-08-31,388559 gp,
2018-09-01,388559 gp,
2018-09-02,388559 gp,
2018-09-03,388559 gp,
2018-09-04,388559 gp,
2018-09-05,388559 gp,
2018-09-06,385462 gp,
2018-09-07,385462 gp,
2018-09-08,385462 gp,
2018-09-09,385462 gp,
2018-09-10,385462 gp,
2018-09-11,385462 gp,
2018-09-12,385462 gp,
2018-09-13,385462 gp,
2018-09-14,385462 gp,
2018-09-15,388541 gp,
2018-09-16,388541 gp,
2018-09-17,388541 gp,
2018-09-18,388541 gp,
2018-09-19,388541 gp,
2018-09-20,388541 gp,
2018-09-21,388541 gp,
2018-09-22,388541 gp,
2018-09-23,404331 gp,
2018-09-24,404331 gp,
2018-09-25,404331 gp,
2018-09-26,404331 gp,
2018-09-27,404331 gp,
2018-09-28,404331 gp,
2018-09-29,404331 gp,
2018-09-30,404331 gp,
2018-10-01,404331 gp,
2018-10-02,415813 gp,
2018-10-03,415813 gp,
2018-10-04,415813 gp,
2018-10-05,415813 gp,
2018-10-06,415813 gp,
2018-10-07,415813 gp,
2018-10-08,415813 gp,
2018-10-09,415813 gp,
2018-10-10,421503 gp,
2018-10-11,421503 gp,
2018-10-12,421503 gp,
2018-10-13,421503 gp,
2018-10-14,421503 gp,
2018-10-15,421503 gp,
2018-10-16,421503 gp,
2018-10-17,421503 gp,
2018-10-18,421503 gp,
2018-10-19,421503 gp,
2018-10-20,421503 gp,
2018-10-21,426299 gp,
2018-10-22,426299 gp,
2018-10-23,426299 gp,
2018-10-24,426299 gp,
2018-10-25,426299 gp,
2018-10-26,426299 gp,
2018-10-27,426299 gp,
2018-10-28,426299 gp,
2018-10-29,426299 gp,
2018-10-30,426299 gp,
2018-10-31,426299 gp,
2018-11-01,423655 gp,
2018-11-02,423655 gp,
2018-11-03,423655 gp,
2018-11-04,423655 gp,
2018-11-05,423655 gp,
2018-11-06,423655 gp,
2018-11-07,423655 gp,
2018-11-08,423655 gp,
2018-11-09,423655 gp,
2018-11-10,427710 gp,
2018-11-11,427710 gp,
2018-11-12,427710 gp,
2018-11-13,427710 gp,
2018-11-14,427710 gp,
2018-11-15,427710 gp,
2018-11-16,427710 gp,
2018-11-17,427710 gp,
2018-11-18,427710 gp,
2018-11-19,427710 gp,
2018-11-20,427710 gp,
2018-11-21,426063 gp,
2018-11-22,426063 gp,
2018-11-23,426063 gp,
2018-11-24,426063 gp,
2018-11-25,426063 gp,
2018-11-26,426063 gp,
2018-11-27,426063 gp,
2018-11-28,426063 gp,
2018-11-29,426063 gp,
2018-11-30,426063 gp,
2018-12-01,418821 gp,
2018-12-02,418821 gp,
2018-12-03,418821 gp,
2018-12-04,418821 gp,
2018-12-05,418821 gp,
2018-12-06,418821 gp,
2018-12-07,418821 gp,
2018-12-08,418821 gp,
2018-12-09,418821 gp,
2018-12-10,418821 gp,
2018-12-11,417420 gp,
2018-12-12,417420 gp,
2018-12-13,417420 gp,
2018-12-14,417420 gp,
2018-12-15,417420 gp,
2018-12-16,417420 gp,
2018-12-17,417420 gp,
2018-12-18,417420 gp,
2018-12-19,417420 gp,
2018-12-20,417420 gp,
2018-12-21,427861 gp,
2018-12-22,427861 gp,
2018-12-23,427861 gp,
2018-12-24,427861 gp,
2018-12-25,427861 gp,
2018-12-26,427861 gp,
2018-12-27,427861 gp,
2018-12-28,427861 gp,
2018-12-29,427861 gp,
2018-12-30,427861 gp,
2018-12-31,427861 gp,
2019-01-01,432198 gp,
2019-01-02,432198 gp,
2019-01-03,432198 gp,
2019-01-04,432198 gp,
2019-01-05,432198 gp,
2019-01-06,432198 gp,
2019-01-07,432198 gp,
2019-01-08,432198 gp,
2019-01-09,432198 gp,
2019-01-10,432198 gp,
2019-01-11,432198 gp,
2019-01-12,429247 gp,
2019-01-13,429247 gp,
2019-01-14,429247 gp,
2019-01-15,429247 gp,
2019-01-16,429247 gp,
2019-01-17,429247 gp,
2019-01-18,429247 gp,
2019-01-19,429247 gp,
2019-01-20,429247 gp,
2019-01-21,429247 gp,
2019-01-22,429247 gp,
2019-01-23,411531 gp,
2019-01-24,411531 gp,
2019-01-25,411531 gp,
2019-01-26,411531 gp,
2019-01-27,411531 gp,
2019-01-28,411531 gp,
2019-01-29,411531 gp,
2019-01-30,411531 gp,
2019-01-31,411531 gp,
2019-02-01,394416 gp,
2019-02-02,394416 gp,
2019-02-03,394416 gp,
2019-02-04,394416 gp,
2019-02-05,394416 gp,
2019-02-06,394416 gp,
2019-02-07,394416 gp,
2019-02-08,394416 gp,
2019-02-09,394416 gp,
2019-02-10,377641 gp,
2019-02-11,377641 gp,
2019-02-12,377641 gp,
2019-02-13,377641 gp,
2019-02-14,377641 gp,
2019-02-15,377641 gp,
2019-02-16,377641 gp,
2019-02-17,377641 gp,
2019-02-18,377641 gp,
2019-02-19,377641 gp,
2019-02-20,362681 gp,
2019-02-21,362681 gp,
2019-02-22,362681 gp,
2019-02-23,362681 gp,
2019-02-24,362681 gp,
2019-02-25,362681 gp,
2019-02-26,362681 gp,
2019-02-27,362681 gp,
2019-02-28,362681 gp,
2019-03-01,362681 gp,
2019-03-02,362681 gp,
2019-03-03,355636 gp,
2019-03-04,355636 gp,
2019-03-05,355636 gp,
2019-03-06,355636 gp,
2019-03-07,355636 gp,
2019-03-08,355636 gp,
2019-03-09,355636 gp,
2019-03-10,355636 gp,
2019-03-11,355636 gp,
2019-03-12,355636 gp,
2019-03-13,355636 gp,
2019-03-14,358597 gp,
2019-03-15,358597 gp,
2019-03-16,358597 gp,
2019-03-17,358597 gp,
2019-03-18,358597 gp,
2019-03-19,358597 gp,
2019-03-20,358597 gp,
2019-03-21,358597 gp,
2019-03-22,358597 gp,
2019-03-23,370907 gp,
2019-03-24,370907 gp,
2019-03-25,370907 gp,
2019-03-26,370907 gp,
2019-03-27,370907 gp,
2019-03-28,370907 gp,
2019-03-29,370907 gp,
2019-03-30,370907 gp,
2019-03-31,370907 gp,
2019-04-01,370907 gp,
2019-04-02,382602 gp,
2019-04-03,382602 gp,
2019-04-04,382602 gp,
2019-04-05,382602 gp,
2019-04-06,382602 gp,
2019-04-07,382602 gp,
2019-04-08,382602 gp,
2019-04-09,382602 gp,
2019-04-10,382602 gp,
2019-04-11,382602 gp,
2019-04-12,382602 gp,
2019-04-13,382602 gp,
2019-04-14,375987 gp,
2019-04-15,375987 gp,
2019-04-16,375987 gp,
2019-04-17,375987 gp,
2019-04-18,375987 gp,
