Date,Price,Note
2016-05-13,73426 gp,
2016-05-14,73814 gp,
2016-05-15,73814 gp,
2016-05-16,73308 gp,
2016-05-17,74815 gp,
2016-05-18,76893 gp,
2016-05-19,78254 gp,
2016-05-20,78760 gp,
2016-05-21,78507 gp,
2016-05-22,78507 gp,
2016-05-23,77809 gp,
2016-05-24,76830 gp,
2016-05-25,77220 gp,
2016-05-26,76753 gp,
2016-05-27,77437 gp,
2016-05-28,78494 gp,
2016-05-29,79388 gp,
2016-05-30,79966 gp,
2016-05-31,80443 gp,
2016-06-01,78077 gp,
2016-06-02,78531 gp,
2016-06-03,80253 gp,
2016-06-04,81665 gp,
2016-06-05,83146 gp,
2016-06-06,83636 gp,
2016-06-07,84291 gp,
2016-06-08,83072 gp,
2016-06-09,82117 gp,
2016-06-10,82744 gp,
2016-06-11,83490 gp,
2016-06-12,83490 gp,
2016-06-13,83850 gp,
2016-06-14,82492 gp,
2016-06-15,81065 gp,
2016-06-16,79570 gp,
2016-06-17,79190 gp,
2016-06-18,79287 gp,
2016-06-19,79425 gp,
2016-06-20,80190 gp,
2016-06-21,80422 gp,
2016-06-22,79597 gp,
2016-06-23,79883 gp,
2016-06-24,80891 gp,
2016-06-25,79907 gp,
2016-06-26,77349 gp,
2016-06-27,76443 gp,
2016-06-28,75568 gp,
2016-06-29,75037 gp,
2016-06-30,74717 gp,
2016-07-01,76816 gp,
2016-07-02,78349 gp,
2016-07-03,78349 gp,
2016-07-04,78430 gp,
2016-07-05,77605 gp,
2016-07-06,78567 gp,
2016-07-07,80607 gp,
2016-07-08,76576 gp,
2016-07-09,75873 gp,
2016-07-10,75873 gp,
2016-07-11,78410 gp,
2016-07-12,80622 gp,
2016-07-13,82392 gp,
2016-07-14,84188 gp,
2016-07-15,84092 gp,
2016-07-16,85027 gp,
2016-07-17,84730 gp,
2016-07-18,85956 gp,
2016-07-19,85801 gp,
2016-07-20,85427 gp,
2016-07-21,86635 gp,
2016-07-22,87667 gp,
2016-07-23,89398 gp,
2016-07-24,89398 gp,
2016-07-25,90496 gp,
2016-07-26,89601 gp,
2016-07-27,87392 gp,
2016-07-28,87678 gp,
2016-07-29,89053 gp,
2016-07-30,88822 gp,
2016-07-31,85952 gp,
2016-08-01,85157 gp,
2016-08-02,85454 gp,
2016-08-03,86168 gp,
2016-08-04,85038 gp,
2016-08-05,85694 gp,
2016-08-06,86607 gp,
2016-08-07,86607 gp,
2016-08-08,84531 gp,
2016-08-09,83851 gp,
2016-08-10,82932 gp,
2016-08-11,82076 gp,
2016-08-12,82338 gp,
2016-08-13,83105 gp,
2016-08-14,83105 gp,
2016-08-15,82947 gp,
2016-08-16,83414 gp,
2016-08-17,84072 gp,
2016-08-18,82747 gp,
2016-08-19,81181 gp,
2016-08-20,81580 gp,
2016-08-21,80162 gp,
2016-08-22,77942 gp,
2016-08-23,74490 gp,
2016-08-24,72904 gp,
2016-08-25,72750 gp,
2016-08-26,73796 gp,
2016-08-27,73779 gp,
2016-08-28,75293 gp,
2016-08-29,76475 gp,
2016-08-30,75828 gp,
2016-08-31,76983 gp,
2016-09-01,75737 gp,
2016-09-02,76414 gp,
2016-09-03,75740 gp,
2016-09-04,76886 gp,
2016-09-05,77651 gp,
2016-09-06,76564 gp,
2016-09-07,74821 gp,
2016-09-08,74230 gp,
2016-09-09,74465 gp,
2016-09-10,74792 gp,
2016-09-11,73800 gp,
2016-09-12,73205 gp,
2016-09-13,71252 gp,
2016-09-14,70774 gp,
2016-09-15,71715 gp,
2016-09-16,70934 gp,
2016-09-17,71331 gp,
2016-09-18,71738 gp,
2016-09-19,71944 gp,
2016-09-20,69689 gp,
2016-09-21,70095 gp,
2016-09-22,70853 gp,
2016-09-23,70941 gp,
2016-09-24,71963 gp,
2016-09-25,71963 gp,
2016-09-26,70982 gp,
2016-09-27,72741 gp,
2016-09-28,72922 gp,
2016-09-29,72527 gp,
2016-09-30,73189 gp,
2016-10-01,72614 gp,
2016-10-02,72726 gp,
2016-10-03,73145 gp,
2016-10-04,73807 gp,
2016-10-05,73341 gp,
2016-10-06,72956 gp,
2016-10-07,71913 gp,
2016-10-08,71292 gp,
2016-10-09,71292 gp,
2016-10-10,71460 gp,
2016-10-11,71210 gp,
2016-10-12,71349 gp,
2016-10-13,70724 gp,
2016-10-14,71316 gp,
2016-10-15,71481 gp,
2016-10-16,71224 gp,
2016-10-17,70813 gp,
2016-10-18,70396 gp,
2016-10-19,69916 gp,
2016-10-20,69907 gp,
2016-10-21,70502 gp,
2016-10-22,71218 gp,
2016-10-23,71218 gp,
2016-10-24,71146 gp,
2016-10-25,71009 gp,
2016-10-26,71103 gp,
2016-10-27,71735 gp,
2016-10-28,71599 gp,
2016-10-29,71016 gp,
2016-10-30,70773 gp,
2016-10-31,71645 gp,
2016-11-01,69911 gp,
2016-11-02,70519 gp,
2016-11-03,71485 gp,
2016-11-04,71350 gp,
2016-11-05,70847 gp,
2016-11-06,70847 gp,
2016-11-07,71315 gp,
2016-11-08,71797 gp,
2016-11-09,70248 gp,
2016-11-10,71586 gp,
2016-11-11,71169 gp,
2016-11-12,70250 gp,
2016-11-13,70250 gp,
2016-11-14,72134 gp,
2016-11-15,71812 gp,
2016-11-16,70272 gp,
2016-11-17,69755 gp,
2016-11-18,70254 gp,
2016-11-19,70994 gp,
2016-11-20,70994 gp,
2016-11-21,71240 gp,
2016-11-22,70836 gp,
2016-11-23,70693 gp,
2016-11-24,70352 gp,
2016-11-25,70589 gp,
2016-11-26,70459 gp,
2016-11-27,71055 gp,
2016-11-28,71200 gp,
2016-11-29,71359 gp,
2016-11-30,70678 gp,
2016-12-01,71059 gp,
2016-12-02,70667 gp,
2016-12-03,70398 gp,
2016-12-04,70860 gp,
2016-12-05,71521 gp,
2016-12-06,71590 gp,
2016-12-07,70812 gp,
2016-12-08,70406 gp,
2016-12-09,70290 gp,
2016-12-10,69723 gp,
2016-12-11,70141 gp,
2016-12-12,70500 gp,
2016-12-13,70524 gp,
2016-12-14,70701 gp,
2016-12-15,69871 gp,
2016-12-16,68794 gp,
2016-12-17,68276 gp,
2016-12-18,68675 gp,
2016-12-19,69582 gp,
2016-12-20,70653 gp,
2016-12-21,70835 gp,
2016-12-22,70697 gp,
2016-12-23,70811 gp,
2016-12-24,70436 gp,
2016-12-25,70788 gp,
2016-12-26,70383 gp,
2016-12-27,69751 gp,
2016-12-28,70440 gp,
2016-12-29,70089 gp,
2016-12-30,70521 gp,
2016-12-31,69911 gp,
2017-01-01,70290 gp,
2017-01-02,70290 gp,
2017-01-03,70729 gp,
2017-01-04,70790 gp,
2017-01-05,70954 gp,
2017-01-06,69815 gp,
2017-01-07,70575 gp,
2017-01-08,70712 gp,
2017-01-09,70794 gp,
2017-01-10,71145 gp,
2017-01-11,69675 gp,
2017-01-12,70030 gp,
2017-01-13,70122 gp,
2017-01-14,69876 gp,
2017-01-15,70116 gp,
2017-01-16,70439 gp,
2017-01-17,70367 gp,
2017-01-18,70130 gp,
2017-01-19,70483 gp,
2017-01-20,70024 gp,
2017-01-21,70464 gp,
2017-01-22,70327 gp,
2017-01-23,70907 gp,
2017-01-24,70544 gp,
2017-01-25,70030 gp,
2017-01-26,70475 gp,
2017-01-27,71065 gp,
2017-01-28,71185 gp,
2017-01-29,70191 gp,
2017-01-30,69302 gp,
2017-01-31,69510 gp,
2017-02-01,70349 gp,
2017-02-02,70529 gp,
2017-02-03,70555 gp,
2017-02-04,69712 gp,
2017-02-05,69712 gp,
2017-02-06,71780 gp,
2017-02-07,72065 gp,
2017-02-08,71719 gp,
2017-02-09,70146 gp,
2017-02-10,69256 gp,
2017-02-11,69370 gp,
2017-02-12,70087 gp,
2017-02-13,70756 gp,
2017-02-14,71153 gp,
2017-02-15,70387 gp,
2017-02-16,69696 gp,
2017-02-17,68799 gp,
2017-02-18,70596 gp,
2017-02-19,71310 gp,
2017-02-20,70900 gp,
2017-02-21,70984 gp,
2017-02-22,71002 gp,
2017-02-23,70757 gp,
2017-02-24,70615 gp,
2017-02-25,70446 gp,
2017-02-26,70446 gp,
2017-02-27,70729 gp,
2017-02-28,70540 gp,
2017-03-01,69845 gp,
2017-03-02,70190 gp,
2017-03-03,70232 gp,
2017-03-04,69602 gp,
2017-03-05,68782 gp,
2017-03-06,70344 gp,
2017-03-07,70370 gp,
2017-03-08,69499 gp,
2017-03-09,68357 gp,
2017-03-10,70589 gp,
2017-03-11,71190 gp,
2017-03-12,70228 gp,
2017-03-13,70035 gp,
2017-03-14,70843 gp,
2017-03-15,70390 gp,
2017-03-16,70811 gp,
2017-03-17,71021 gp,
2017-03-18,69941 gp,
2017-03-19,70200 gp,
2017-03-20,70589 gp,
2017-03-21,70802 gp,
2017-03-22,70222 gp,
2017-03-23,70820 gp,
2017-03-24,70291 gp,
2017-03-25,70571 gp,
2017-03-26,68753 gp,
2017-03-27,69962 gp,
2017-03-28,70665 gp,
2017-03-29,71431 gp,
2017-03-30,72030 gp,
2017-03-31,70068 gp,
2017-04-01,70149 gp,
2017-04-02,70293 gp,
2017-04-03,71420 gp,
2017-04-04,71186 gp,
2017-04-05,71005 gp,
2017-04-06,70568 gp,
2017-04-07,71080 gp,
2017-04-08,71122 gp,
2017-04-09,70751 gp,
2017-04-10,70880 gp,
2017-04-11,70838 gp,
2017-04-12,70851 gp,
2017-04-13,70869 gp,
2017-04-14,71306 gp,
2017-04-15,70505 gp,
2017-04-16,70680 gp,
2017-04-17,70952 gp,
2017-04-18,70795 gp,
2017-04-19,70717 gp,
2017-04-20,70909 gp,
2017-04-21,70664 gp,
2017-04-22,69416 gp,
2017-04-23,69714 gp,
2017-04-24,70728 gp,
2017-04-25,69083 gp,
2017-04-26,70062 gp,
2017-04-27,70324 gp,
2017-04-28,70006 gp,
2017-04-29,69008 gp,
2017-04-30,70099 gp,
2017-05-01,69978 gp,
2017-05-02,69018 gp,
2017-05-03,70164 gp,
2017-05-04,70708 gp,
2017-05-05,70972 gp,
2017-05-06,70796 gp,
2017-05-07,70945 gp,
2017-05-08,70781 gp,
2017-05-09,70280 gp,
2017-05-10,69937 gp,
2017-05-11,70691 gp,
2017-05-12,70599 gp,
2017-05-13,70541 gp,
2017-05-14,70602 gp,
2017-05-15,70719 gp,
2017-05-16,71301 gp,
2017-05-17,71180 gp,
2017-05-18,70410 gp,
2017-05-19,70660 gp,
2017-05-20,70699 gp,
2017-05-21,70681 gp,
2017-05-22,70825 gp,
2017-05-23,68350 gp,
2017-05-24,67349 gp,
2017-05-25,67349 gp,
2017-05-26,69699 gp,
2017-05-27,71173 gp,
2017-05-28,70988 gp,
2017-05-29,69707 gp,
2017-05-30,70772 gp,
2017-05-31,71799 gp,
2017-06-01,70463 gp,
2017-06-02,70071 gp,
2017-06-03,69967 gp,
2017-06-04,69583 gp,
2017-06-05,70281 gp,
2017-06-06,69594 gp,
2017-06-07,70552 gp,
2017-06-08,70481 gp,
2017-06-09,70688 gp,
2017-06-10,70945 gp,
2017-06-11,70827 gp,
2017-06-12,71094 gp,
2017-06-13,71662 gp,
2017-06-14,71283 gp,
2017-06-15,70779 gp,
2017-06-16,70396 gp,
2017-06-17,70338 gp,
2017-06-18,70642 gp,
2017-06-19,70512 gp,
2017-06-20,70811 gp,
2017-06-21,71223 gp,
2017-06-22,71293 gp,
2017-06-23,70886 gp,
2017-06-24,70251 gp,
2017-06-25,70366 gp,
2017-06-26,70418 gp,
2017-06-27,70768 gp,
2017-06-28,70899 gp,
2017-06-29,70491 gp,
2017-06-30,70561 gp,
2017-07-01,70222 gp,
2017-07-02,70222 gp,
2017-07-03,69253 gp,
2017-07-04,69749 gp,
2017-07-05,69881 gp,
2017-07-06,69860 gp,
2017-07-07,70210 gp,
2017-07-08,70196 gp,
2017-07-09,69861 gp,
2017-07-10,70236 gp,
2017-07-11,69958 gp,
2017-07-12,70238 gp,
2017-07-13,70333 gp,
2017-07-14,70220 gp,
2017-07-15,69500 gp,
2017-07-16,69448 gp,
2017-07-17,70404 gp,
2017-07-18,69825 gp,
2017-07-19,70469 gp,
2017-07-20,68809 gp,
2017-07-21,69791 gp,
2017-07-22,70596 gp,
2017-07-23,70571 gp,
2017-07-24,70516 gp,
2017-07-25,70537 gp,
2017-07-26,70450 gp,
2017-07-27,70493 gp,
2017-07-28,70812 gp,
2017-07-29,70587 gp,
2017-07-30,70423 gp,
2017-07-31,70484 gp,
2017-08-01,70476 gp,
2017-08-02,70352 gp,
2017-08-03,70542 gp,
2017-08-04,70754 gp,
2017-08-05,70898 gp,
2017-08-06,70963 gp,
2017-08-07,70383 gp,
2017-08-08,71117 gp,
2017-08-09,71109 gp,
2017-08-10,71049 gp,
2017-08-11,71228 gp,
2017-08-12,71228 gp,
2017-08-13,70526 gp,
2017-08-14,70332 gp,
2017-08-15,69777 gp,
2017-08-16,69713 gp,
2017-08-17,70751 gp,
2017-08-18,70600 gp,
2017-08-19,70859 gp,
2017-08-20,70818 gp,
2017-08-21,70609 gp,
2017-08-22,70617 gp,
2017-08-23,70602 gp,
2017-08-24,70699 gp,
2017-08-25,69735 gp,
2017-08-26,69767 gp,
2017-08-27,68276 gp,
2017-08-28,70189 gp,
2017-08-29,70682 gp,
2017-08-30,70541 gp,
2017-08-31,70466 gp,
2017-09-01,69591 gp,
2017-09-02,70251 gp,
2017-09-03,70330 gp,
2017-09-04,70179 gp,
2017-09-05,69731 gp,
2017-09-06,70074 gp,
2017-09-07,70092 gp,
2017-09-08,69581 gp,
2017-09-09,69886 gp,
2017-09-10,70039 gp,
2017-09-11,70320 gp,
2017-09-12,69965 gp,
2017-09-13,69971 gp,
2017-09-14,68909 gp,
2017-09-15,69606 gp,
2017-09-16,69369 gp,
2017-09-17,69746 gp,
2017-09-18,70470 gp,
2017-09-19,71200 gp,
2017-09-20,71521 gp,
2017-09-21,71372 gp,
2017-09-22,70976 gp,
2017-09-23,71085 gp,
2017-09-24,71281 gp,
2017-09-25,70512 gp,
2017-09-26,70542 gp,
2017-09-27,71285 gp,
2017-09-28,70742 gp,
2017-09-29,70329 gp,
2017-09-30,69669 gp,
2017-10-01,69669 gp,
2017-10-02,71578 gp,
2017-10-03,71277 gp,
2017-10-04,71661 gp,
2017-10-05,70983 gp,
2017-10-06,71275 gp,
2017-10-07,71053 gp,
2017-10-08,71255 gp,
2017-10-09,70181 gp,
2017-10-10,70441 gp,
2017-10-11,70439 gp,
2017-10-12,70549 gp,
2017-10-13,70181 gp,
2017-10-14,70011 gp,
2017-10-15,70192 gp,
2017-10-16,70423 gp,
2017-10-17,69962 gp,
2017-10-18,70298 gp,
2017-10-19,70688 gp,
2017-10-20,70398 gp,
2017-10-21,70515 gp,
2017-10-22,70904 gp,
2017-10-23,71770 gp,
2017-10-24,70198 gp,
2017-10-25,70800 gp,
2017-10-26,71304 gp,
2017-10-27,71398 gp,
2017-10-28,71300 gp,
2017-10-29,70033 gp,
2017-10-30,70052 gp,
2017-10-31,70322 gp,
2017-11-01,70548 gp,
2017-11-02,70958 gp,
2017-11-03,71237 gp,
2017-11-04,71237 gp,
2017-11-05,70672 gp,
2017-11-06,70859 gp,
2017-11-07,71214 gp,
2017-11-08,71173 gp,
2017-11-09,70531 gp,
2017-11-10,70717 gp,
2017-11-11,70838 gp,
2017-11-12,70649 gp,
2017-11-13,70649 gp,
2017-11-14,70597 gp,
2017-11-15,70597 gp,
2017-11-16,70519 gp,
2017-11-17,70096 gp,
2017-11-18,69199 gp,
2017-11-19,69997 gp,
2017-11-20,70624 gp,
2017-11-21,70166 gp,
2017-11-22,70330 gp,
2017-11-23,70458 gp,
2017-11-24,70875 gp,
2017-11-25,70729 gp,
2017-11-26,68496 gp,
2017-11-27,69332 gp,
2017-11-28,70331 gp,
2017-11-29,70758 gp,
2017-11-30,70503 gp,
2017-12-01,70121 gp,
2017-12-02,70095 gp,
2017-12-03,70361 gp,
2017-12-04,70233 gp,
2017-12-05,70500 gp,
2017-12-06,70870 gp,
2017-12-07,70468 gp,
2017-12-08,69194 gp,
2017-12-09,69889 gp,
2017-12-10,69889 gp,
2017-12-11,70054 gp,
2017-12-12,70693 gp,
2017-12-13,70637 gp,
2017-12-14,70329 gp,
2017-12-15,70905 gp,
2017-12-16,70108 gp,
2017-12-17,70108 gp,
2017-12-18,70907 gp,
2017-12-19,70637 gp,
2017-12-20,70427 gp,
2017-12-21,69978 gp,
2017-12-22,69901 gp,
2017-12-23,69287 gp,
2017-12-24,68351 gp,
2017-12-25,70293 gp,
2017-12-26,70429 gp,
2017-12-27,70481 gp,
2017-12-28,70755 gp,
2017-12-29,70463 gp,
2017-12-30,70816 gp,
2017-12-31,70469 gp,
2018-01-01,68847 gp,
2018-01-02,69094 gp,
2018-01-03,70273 gp,
2018-01-04,70813 gp,
2018-01-05,71031 gp,
2018-01-06,70823 gp,
2018-01-07,70844 gp,
2018-01-08,70917 gp,
2018-01-09,70855 gp,
2018-01-10,70604 gp,
2018-01-11,70408 gp,
2018-01-12,70660 gp,
2018-01-13,70062 gp,
2018-01-14,70066 gp,
2018-01-15,70592 gp,
2018-01-16,70952 gp,
2018-01-17,71447 gp,
2018-01-18,70201 gp,
2018-01-19,69715 gp,
2018-01-20,69627 gp,
2018-01-21,69734 gp,
2018-01-22,70545 gp,
2018-01-23,70520 gp,
2018-01-24,70630 gp,
2018-01-25,71111 gp,
2018-01-26,71184 gp,
2018-01-27,69165 gp,
2018-01-28,69721 gp,
2018-01-29,70449 gp,
2018-01-30,70012 gp,
2018-01-31,70845 gp,
2018-02-01,70978 gp,
2018-02-02,70194 gp,
2018-02-03,70736 gp,
2018-02-04,71015 gp,
2018-02-05,70634 gp,
2018-02-06,70959 gp,
2018-02-07,70595 gp,
2018-02-08,70554 gp,
2018-02-09,70523 gp,
2018-02-10,70666 gp,
2018-02-11,70635 gp,
2018-02-12,70670 gp,
2018-02-13,70929 gp,
2018-02-14,70514 gp,
2018-02-15,70635 gp,
2018-02-16,70463 gp,
2018-02-17,70372 gp,
2018-02-18,69871 gp,
2018-02-19,70436 gp,
2018-02-20,70543 gp,
2018-02-21,70402 gp,
2018-02-22,70443 gp,
2018-02-23,71112 gp,
2018-02-24,70286 gp,
2018-02-25,69802 gp,
2018-02-26,68267 gp,
2018-02-27,68729 gp,
2018-02-28,69181 gp,
2018-03-01,68701 gp,
2018-03-02,70196 gp,
2018-03-03,70204 gp,
2018-03-04,70635 gp,
2018-03-05,69861 gp,
2018-03-06,69802 gp,
2018-03-07,70642 gp,
2018-03-08,71002 gp,
2018-03-09,71029 gp,
2018-03-10,70815 gp,
2018-03-11,70785 gp,
2018-03-12,69135 gp,
2018-03-13,70809 gp,
2018-03-14,71278 gp,
2018-03-15,71136 gp,
2018-03-16,70803 gp,
2018-03-17,71123 gp,
2018-03-18,70678 gp,
2018-03-19,70975 gp,
2018-03-20,70983 gp,
2018-03-21,70914 gp,
2018-03-22,71012 gp,
2018-03-23,70653 gp,
2018-03-24,70623 gp,
2018-03-25,69930 gp,
2018-03-26,70283 gp,
2018-03-27,70597 gp,
2018-03-28,71049 gp,
2018-03-29,70766 gp,
2018-03-30,69641 gp,
2018-03-31,70070 gp,
2018-04-01,70041 gp,
2018-04-02,70733 gp,
2018-04-03,70682 gp,
2018-04-04,70629 gp,
2018-04-05,70518 gp,
2018-04-06,70208 gp,
2018-04-07,69863 gp,
2018-04-08,69863 gp,
2018-04-09,69808 gp,
2018-04-10,68394 gp,
2018-04-11,70449 gp,
2018-04-12,70041 gp,
2018-04-13,69176 gp,
2018-04-14,66489 gp,
2018-04-15,63483 gp,
2018-04-16,66655 gp,
2018-04-17,69752 gp,
2018-04-18,70519 gp,
2018-04-19,70564 gp,
2018-04-20,70003 gp,
2018-04-21,70289 gp,
2018-04-22,70562 gp,
2018-04-23,71204 gp,
2018-04-24,70917 gp,
2018-04-25,70785 gp,
2018-04-26,71320 gp,
2018-04-27,69602 gp,
2018-04-28,70792 gp,
2018-04-29,71120 gp,
2018-04-30,70675 gp,
2018-05-01,71085 gp,
2018-05-02,70767 gp,
2018-05-03,70624 gp,
2018-05-04,71151 gp,
2018-05-05,70760 gp,
2018-05-06,71089 gp,
2018-05-07,70554 gp,
2018-05-08,69946 gp,
2018-05-09,70488 gp,
2018-05-10,70582 gp,
2018-05-11,70708 gp,
2018-05-12,70437 gp,
2018-05-13,69731 gp,
2018-05-14,70596 gp,
2018-05-15,69891 gp,
2018-05-16,70804 gp,
2018-05-17,70992 gp,
2018-05-18,70232 gp,
2018-05-19,70498 gp,
2018-05-20,69969 gp,
2018-05-21,70071 gp,
2018-05-22,70601 gp,
2018-05-23,70856 gp,
2018-05-24,70903 gp,
2018-05-25,70824 gp,
2018-05-26,70975 gp,
2018-05-27,70722 gp,
2018-05-28,69841 gp,
2018-05-29,69663 gp,
2018-05-30,70040 gp,
2018-05-31,70532 gp,
2018-06-01,70498 gp,
2018-06-02,70641 gp,
2018-06-03,70701 gp,
2018-06-04,71084 gp,
2018-06-05,70372 gp,
2018-06-06,70963 gp,
2018-06-07,70942 gp,
2018-06-08,70750 gp,
2018-06-09,70434 gp,
2018-06-10,70263 gp,
2018-06-11,70320 gp,
2018-06-12,69007 gp,
2018-06-13,70150 gp,
2018-06-14,70741 gp,
2018-06-15,71001 gp,
2018-06-16,70354 gp,
2018-06-17,70213 gp,
2018-06-18,70043 gp,
2018-06-19,70757 gp,
2018-06-20,70733 gp,
2018-06-21,70934 gp,
2018-06-22,71028 gp,
2018-06-23,70876 gp,
2018-06-24,70541 gp,
2018-06-25,70603 gp,
2018-06-26,70326 gp,
2018-06-27,69741 gp,
2018-06-28,69551 gp,
2018-06-29,70810 gp,
2018-06-30,70726 gp,
2018-07-01,70363 gp,
2018-07-02,70650 gp,
2018-07-03,70918 gp,
2018-07-04,70953 gp,
2018-07-05,71208 gp,
2018-07-06,70525 gp,
2018-07-07,70183 gp,
2018-07-08,70183 gp,
2018-07-09,70147 gp,
2018-07-10,70469 gp,
2018-07-11,69909 gp,
2018-07-12,70393 gp,
2018-07-13,70617 gp,
2018-07-14,70308 gp,
2018-07-15,70389 gp,
2018-07-16,70801 gp,
2018-07-17,70826 gp,
2018-07-18,70346 gp,
2018-07-19,69300 gp,
2018-07-20,70573 gp,
2018-07-21,70769 gp,
2018-07-22,71285 gp,
2018-07-23,71234 gp,
2018-07-24,70685 gp,
2018-07-25,70028 gp,
2018-07-26,71107 gp,
2018-07-27,71104 gp,
2018-07-28,70804 gp,
2018-07-29,70750 gp,
2018-07-30,71233 gp,
2018-07-31,71573 gp,
2018-08-01,71272 gp,
2018-08-02,71074 gp,
2018-08-03,70834 gp,
2018-08-04,70627 gp,
2018-08-05,71222 gp,
2018-08-06,71274 gp,
2018-08-07,70991 gp,
2018-08-08,71141 gp,
2018-08-09,71144 gp,
2018-08-10,70909 gp,
2018-08-11,70551 gp,
2018-08-12,70303 gp,
2018-08-13,70317 gp,
2018-08-14,70458 gp,
2018-08-15,70147 gp,
2018-08-16,70515 gp,
2018-08-17,70525 gp,
2018-08-18,70438 gp,
2018-08-19,70270 gp,
2018-08-20,70239 gp,
2018-08-21,70532 gp,
2018-08-22,70901 gp,
2018-08-23,70821 gp,
2018-08-24,70758 gp,
2018-08-25,70110 gp,
2018-08-26,70162 gp,
2018-08-27,70545 gp,
2018-08-28,70443 gp,
2018-08-29,70482 gp,
2018-08-30,69454 gp,
2018-08-31,70422 gp,
2018-09-01,69859 gp,
2018-09-02,70373 gp,
2018-09-03,70559 gp,
2018-09-04,70728 gp,
2018-09-05,70959 gp,
2018-09-06,70945 gp,
2018-09-07,71000 gp,
2018-09-08,70638 gp,
2018-09-09,70892 gp,
2018-09-10,71094 gp,
2018-09-11,71564 gp,
2018-09-12,72611 gp,
2018-09-13,71445 gp,
2018-09-14,71445 gp,
2018-09-15,72165 gp,
2018-09-16,72810 gp,
2018-09-17,73968 gp,
2018-09-18,73796 gp,
2018-09-19,73108 gp,
2018-09-20,72439 gp,
2018-09-21,72439 gp,
2018-09-22,71333 gp,
2018-09-23,71258 gp,
2018-09-24,71649 gp,
2018-09-25,71467 gp,
2018-09-26,72537 gp,
2018-09-27,71271 gp,
2018-09-28,71080 gp,
2018-09-29,70387 gp,
2018-09-30,71325 gp,
2018-10-01,70680 gp,
2018-10-02,71327 gp,
2018-10-03,71392 gp,
2018-10-04,70624 gp,
2018-10-05,70996 gp,
2018-10-06,70290 gp,
2018-10-07,70847 gp,
2018-10-08,70412 gp,
2018-10-09,70939 gp,
2018-10-10,71035 gp,
2018-10-11,70757 gp,
2018-10-12,70982 gp,
2018-10-13,70860 gp,
2018-10-14,70225 gp,
2018-10-15,70479 gp,
2018-10-16,71376 gp,
2018-10-17,70928 gp,
2018-10-18,71123 gp,
2018-10-19,71123 gp,
2018-10-20,70875 gp,
2018-10-21,70334 gp,
2018-10-22,70621 gp,
2018-10-23,71568 gp,
2018-10-24,71142 gp,
2018-10-25,70822 gp,
2018-10-26,70074 gp,
2018-10-27,70155 gp,
2018-10-28,70346 gp,
2018-10-29,69844 gp,
2018-10-30,68908 gp,
2018-10-31,68220 gp,
2018-11-01,68900 gp,
2018-11-02,70197 gp,
2018-11-03,71013 gp,
2018-11-04,70641 gp,
2018-11-05,71613 gp,
2018-11-06,71019 gp,
2018-11-07,71293 gp,
2018-11-08,70634 gp,
2018-11-09,71573 gp,
2018-11-10,71479 gp,
2018-11-11,71406 gp,
2018-11-12,72017 gp,
2018-11-13,72827 gp,
2018-11-14,70635 gp,
2018-11-15,70779 gp,
2018-11-16,71845 gp,
2018-11-17,72196 gp,
2018-11-18,71222 gp,
2018-11-19,71883 gp,
2018-11-20,72010 gp,
2018-11-21,71961 gp,
2018-11-22,72370 gp,
2018-11-23,72078 gp,
2018-11-24,71908 gp,
2018-11-25,71406 gp,
2018-11-26,72013 gp,
2018-11-27,72681 gp,
2018-11-28,72753 gp,
2018-11-29,72190 gp,
2018-11-30,72192 gp,
2018-12-01,71985 gp,
2018-12-02,72365 gp,
2018-12-03,72585 gp,
2018-12-04,71644 gp,
2018-12-05,69480 gp,
2018-12-06,69949 gp,
2018-12-07,70841 gp,
2018-12-08,71669 gp,
2018-12-09,71669 gp,
2018-12-10,71074 gp,
2018-12-11,70294 gp,
2018-12-12,71190 gp,
2018-12-13,70662 gp,
2018-12-14,69933 gp,
2018-12-15,68022 gp,
2018-12-16,69660 gp,
2018-12-17,70502 gp,
2018-12-18,70516 gp,
2018-12-19,69315 gp,
2018-12-20,69925 gp,
2018-12-21,71259 gp,
2018-12-22,71110 gp,
2018-12-23,70834 gp,
2018-12-24,70570 gp,
2018-12-25,71872 gp,
2018-12-26,70703 gp,
2018-12-27,71532 gp,
2018-12-28,71485 gp,
2018-12-29,71390 gp,
2018-12-30,71384 gp,
2018-12-31,72325 gp,
2019-01-01,73265 gp,
2019-01-02,75358 gp,
2019-01-03,75174 gp,
2019-01-04,76531 gp,
2019-01-05,76531 gp,
2019-01-06,77387 gp,
2019-01-07,74824 gp,
2019-01-08,72105 gp,
2019-01-09,69799 gp,
2019-01-10,67411 gp,
2019-01-11,67180 gp,
2019-01-12,68332 gp,
2019-01-13,68321 gp,
2019-01-14,66778 gp,
2019-01-15,67993 gp,
2019-01-16,68104 gp,
2019-01-17,69526 gp,
2019-01-18,69857 gp,
2019-01-19,69551 gp,
2019-01-20,70964 gp,
2019-01-21,71137 gp,
2019-01-22,72026 gp,
2019-01-23,70574 gp,
2019-01-24,70253 gp,
2019-01-25,70645 gp,
2019-01-26,70439 gp,
2019-01-27,70230 gp,
2019-01-28,69182 gp,
2019-01-29,69172 gp,
2019-01-30,68884 gp,
2019-01-31,70057 gp,
2019-02-01,70090 gp,
2019-02-02,70834 gp,
2019-02-03,70420 gp,
2019-02-04,69743 gp,
2019-02-05,68973 gp,
